student_id,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
593681,FFF,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
593755,FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
593780,FFF,2013J,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
593823,FFF,2013J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,N,Pass
593865,FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
593904,FFF,2013J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
593953,FFF,2013J,M,South East Region,HE Qualification,10-20,35-55,0,60,N,Pass
593970,FFF,2013J,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail
594044,FFF,2013J,M,Wales,HE Qualification,80-90%,0-35,0,90,N,Pass
594076,FFF,2013J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
594119,FFF,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
594139,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
594162,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
594184,FFF,2013J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Fail
594205,FFF,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
594221,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn
594250,FFF,2013J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
594280,FFF,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
594291,FFF,2013J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
594319,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
594326,FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass
594341,FFF,2013J,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
594342,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
594359,FFF,2013J,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
594360,FFF,2013J,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Fail
594376,FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn
594395,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
594404,FFF,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
594406,FFF,2013J,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Fail
594454,FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
594470,FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
594505,FFF,2013J,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
594506,FFF,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
594510,FFF,2013J,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
594546,FFF,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
594547,FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
594558,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
594576,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
594596,FFF,2013J,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
594603,FFF,2013J,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
594615,FFF,2013J,M,Wales,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn
594643,FFF,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
594737,FFF,2013J,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn
594800,FFF,2013J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail
594814,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
594815,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
594823,FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
594855,FFF,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass
594881,FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
594894,FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
594933,FFF,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
594956,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,150,Y,Withdrawn
594996,FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
595023,FFF,2013J,F,North Region,Lower Than A Level,,0-35,0,60,N,Fail
595106,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
595119,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
595150,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Fail
595164,FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass
595230,FFF,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,150,N,Pass
595235,FFF,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Fail
595246,FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
595330,FFF,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
595354,FFF,2013J,F,North Region,HE Qualification,,0-35,0,120,N,Pass
595359,FFF,2013J,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
595381,FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
595386,FFF,2013J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
595401,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass
595428,FFF,2013J,M,North Western Region,HE Qualification,0-10%,35-55,0,150,N,Withdrawn
595477,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Fail
595483,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
595593,FFF,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail
595649,FFF,2013J,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
595655,FFF,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
595676,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
595735,FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
595746,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
595752,FFF,2013J,F,North Region,Post Graduate Qualification,,0-35,0,120,N,Distinction
595769,FFF,2013J,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Pass
595773,FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
595840,FFF,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
595842,FFF,2013J,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass
595847,FFF,2013J,M,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction
595868,FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
595895,FFF,2013J,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
595915,FFF,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn
595935,FFF,2013J,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
595978,FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,180,Y,Withdrawn
596027,FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
596029,FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
596049,FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
596125,FFF,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
596146,FFF,2013J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
596147,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
596231,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn
596266,FFF,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
596296,FFF,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Fail
596368,FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
596369,FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn
596406,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
596480,FFF,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
596490,FFF,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,120,N,Pass
596521,FFF,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
596593,FFF,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
596601,FFF,2013J,F,South East Region,A Level or Equivalent,70-80%,0-35,0,180,N,Withdrawn
596624,FFF,2013J,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
596646,FFF,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
596687,FFF,2013J,M,North Region,HE Qualification,,0-35,0,120,N,Distinction
596691,FFF,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
596739,FFF,2013J,M,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
596754,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
596756,FFF,2013J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
596774,FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
596828,FFF,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
596829,FFF,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
596858,FFF,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,N,Withdrawn
596860,FFF,2013J,M,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass
596938,FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
596981,FFF,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
596982,FFF,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
597074,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,240,N,Fail
597098,FFF,2013J,M,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Fail
597190,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
597199,FFF,2013J,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
597204,FFF,2013J,M,Scotland,HE Qualification,0-10%,0-35,0,60,N,Pass
597238,FFF,2013J,F,South East Region,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn
597241,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction
597293,FFF,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
597402,FFF,2013J,M,London Region,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn
597415,FFF,2013J,M,North Region,HE Qualification,,0-35,0,60,N,Fail
597485,FFF,2013J,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
597555,FFF,2013J,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
597557,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
597627,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
597715,FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
597737,FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
597747,FFF,2013J,M,East Anglian Region,HE Qualification,10-20,0-35,0,90,N,Fail
597761,FFF,2013J,F,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
597787,FFF,2013J,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction
597791,FFF,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
597797,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
597817,FFF,2013J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail
597819,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction
597880,FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
597906,FFF,2013J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
597912,FFF,2013J,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail
597931,FFF,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
598001,FFF,2013J,M,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail
598032,FFF,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
598077,FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass
598213,FFF,2013J,F,North Western Region,No Formal quals,0-10%,0-35,0,60,N,Pass
598215,FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
598235,FFF,2013J,M,South Region,HE Qualification,10-20,0-35,0,120,N,Fail
598259,FFF,2013J,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn
598268,FFF,2013J,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
598279,FFF,2013J,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
598285,FFF,2013J,M,South West Region,Lower Than A Level,10-20,35-55,0,120,Y,Pass
598294,FFF,2013J,M,London Region,HE Qualification,10-20,0-35,0,60,N,Pass
598299,FFF,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
598306,FFF,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail
598308,FFF,2013J,M,Ireland,Post Graduate Qualification,,0-35,0,120,N,Withdrawn
598353,FFF,2013J,M,West Midlands Region,HE Qualification,40-50%,35-55,0,150,N,Withdrawn
598376,FFF,2013J,M,Ireland,HE Qualification,70-80%,35-55,0,60,N,Pass
598385,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail
598478,FFF,2013J,F,Scotland,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
598480,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
598498,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
598543,FFF,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass
598555,FFF,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
598629,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
598649,FFF,2013J,F,London Region,HE Qualification,20-30%,0-35,0,120,N,Fail
598666,FFF,2013J,M,London Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn
598706,FFF,2013J,M,South Region,Lower Than A Level,0-10%,0-35,0,120,N,Distinction
598752,FFF,2013J,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
598757,FFF,2013J,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,Withdrawn
598761,FFF,2013J,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction
598835,FFF,2013J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
598887,FFF,2013J,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
598962,FFF,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
598966,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass
598983,FFF,2013J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
599094,FFF,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
599104,FFF,2013J,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass
599114,FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
599168,FFF,2013J,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
599199,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
599245,FFF,2013J,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
599289,FFF,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
599297,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
599315,FFF,2013J,M,South Region,HE Qualification,70-80%,35-55,0,120,N,Distinction
599370,FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
599445,FFF,2013J,F,Scotland,HE Qualification,40-50%,0-35,0,90,N,Pass
599464,FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
599468,FFF,2013J,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
599559,FFF,2013J,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Distinction
599568,FFF,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
599570,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
599587,FFF,2013J,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass
599595,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
599663,FFF,2013J,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass
599683,FFF,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Distinction
599718,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
599776,FFF,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
599783,FFF,2013J,M,Ireland,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
599795,FFF,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
599805,FFF,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn
599816,FFF,2013J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,120,Y,Pass
599857,FFF,2013J,M,Scotland,Lower Than A Level,20-30%,35-55,0,90,N,Pass
599907,FFF,2013J,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Fail
599957,FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
599994,FFF,2013J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
600037,FFF,2013J,M,Ireland,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
600175,FFF,2013J,M,North Western Region,HE Qualification,80-90%,0-35,0,90,N,Pass
600224,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass
600243,FFF,2013J,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass
600367,FFF,2013J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,90,Y,Fail
600436,FFF,2013J,F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Withdrawn
600515,FFF,2013J,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
600542,FFF,2013J,M,Ireland,A Level or Equivalent,10-20,0-35,0,90,N,Pass
600558,FFF,2013J,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
600564,FFF,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
600615,FFF,2013J,M,South West Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
600667,FFF,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
600676,FFF,2013J,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
600682,FFF,2013J,M,South Region,HE Qualification,60-70%,0-35,0,90,N,Pass
600746,FFF,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
600748,FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
600808,FFF,2013J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
600860,FFF,2013J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
600944,FFF,2013J,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
600947,FFF,2013J,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
600955,FFF,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
600991,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
601021,FFF,2013J,M,Ireland,HE Qualification,20-30%,0-35,0,90,N,Pass
601040,FFF,2013J,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
601042,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
601074,FFF,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn
601080,FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail
601099,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass
601104,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
601105,FFF,2013J,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
601180,FFF,2013J,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
601184,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
601213,FFF,2013J,M,South Region,HE Qualification,50-60%,0-35,0,90,N,Distinction
601217,FFF,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
601271,FFF,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn
601388,FFF,2013J,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
601389,FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,Y,Distinction
601390,FFF,2013J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
601399,FFF,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
601430,FFF,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
601439,FFF,2013J,F,Scotland,HE Qualification,90-100%,0-35,0,90,Y,Pass
601583,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
601640,FFF,2013J,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Fail
601681,FFF,2013J,M,Ireland,Lower Than A Level,,0-35,0,60,N,Pass
601745,FFF,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail
601761,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
601783,FFF,2013J,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
601788,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass
601808,FFF,2013J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
601855,FFF,2013J,M,South East Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
601952,FFF,2013J,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
602053,FFF,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
602097,FFF,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail
602099,FFF,2013J,F,North Region,Lower Than A Level,,0-35,0,120,N,Pass
